Time,Open,High,Low,Last,Change,%Chg,Volume
08/25/2004,1096.15,1106.29,1093.24,1104.96,8.77,+0.80%,0
08/24/2004,1096.47,1100.94,1092.82,1096.19,0.51,+0.05%,0
08/23/2004,1098.35,1101.4,1094.73,1095.68,-2.67,-0.24%,0
08/20/2004,1090.89,1100.26,1089.57,1098.35,7.12,+0.65%,0
08/19/2004,1094.99,1094.99,1086.28,1091.23,-3.94,-0.36%,0
08/18/2004,1081.71,1095.17,1078.93,1095.17,13.46,+1.24%,0
08/17/2004,1079.35,1086.96,1079.35,1081.71,2.37,+0.22%,0
08/16/2004,1065.06,1080.66,1065.06,1079.34,14.54,+1.37%,0
08/13/2004,1063.23,1067.58,1060.72,1064.8,1.57,+0.15%,0
08/12/2004,1075.79,1075.79,1062.82,1063.23,-12.56,-1.17%,0
08/11/2004,1079.04,1079.04,1065.92,1075.79,-3.25,-0.30%,0
08/10/2004,1066.22,1079.04,1066.22,1079.04,13.82,+1.30%,0
08/09/2004,1064.8,1069.46,1064.15,1065.22,1.25,+0.12%,0
08/06/2004,1078.55,1078.55,1062.23,1063.97,-16.73,-1.55%,0
08/05/2004,1098.63,1098.83,1079.98,1080.7,-17.93,-1.63%,0
08/04/2004,1098.67,1102.45,1092.4,1098.63,-1.06,-0.10%,0
08/03/2004,1106.32,1106.32,1099.2,1099.69,-6.93,-0.63%,0
08/02/2004,1101.72,1108.6,1097.34,1106.62,4.9,+0.44%,0
07/30/2004,1100.37,1103.73,1096.96,1101.72,1.29,+0.12%,0
07/29/2004,1097.09,1103.71,1095.82,1100.43,5.01,+0.46%,0
07/28/2004,1093.88,1098.84,1082.17,1095.42,0.59,+0.05%,0
07/27/2004,1084.07,1096.65,1084.07,1094.83,10.76,+0.99%,0
07/26/2004,1086.62,1089.82,1078.78,1084.07,-2.13,-0.20%,0
07/23/2004,1096.84,1096.84,1083.49,1086.2,-10.64,-0.97%,0
07/22/2004,1093.87,1099.69,1084.16,1096.84,2.96,+0.27%,0
07/21/2004,1108.67,1116.27,1093.88,1093.88,-14.79,-1.33%,0
07/20/2004,1101.1,1108.88,1099.1,1108.67,7.77,+0.71%,0
07/19/2004,1101.39,1105.52,1096.55,1100.9,-0.49,-0.04%,0
07/16/2004,1107.93,1112.17,1101.07,1101.39,-5.3,-0.48%,0
07/15/2004,1112.08,1114.67,1106.6,1106.69,-4.78,-0.43%,0
07/14/2004,1115.14,1119.6,1107.83,1111.47,-3.67,-0.33%,0
07/13/2004,1114.87,1116.3,1112.99,1115.14,0.79,+0.07%,0
07/12/2004,1111.57,1115.95,1106.71,1114.35,1.54,+0.14%,0
07/09/2004,1109.11,1115.57,1109.11,1112.81,3.7,+0.33%,0
07/08/2004,1116.72,1119.12,1108.72,1109.11,-9.22,-0.82%,0
07/07/2004,1116.21,1122.37,1114.92,1118.33,2.12,+0.19%,0
07/06/2004,1123.58,1123.58,1113.21,1116.21,-9.17,-0.81%,0
07/02/2004,1128.94,1129.18,1123.26,1125.38,-3.56,-0.32%,0
07/01/2004,1140.73,1140.8,1123.06,1128.94,-11.9,-1.04%,0
06/30/2004,1136.57,1144.22,1133.62,1140.84,4.64,+0.41%,0
06/29/2004,1132.96,1138.26,1131.81,1136.2,2.85,+0.25%,0
06/28/2004,1136.6,1142.88,1131.62,1133.35,-1.08,-0.10%,0
06/25/2004,1140.73,1145.97,1134.24,1134.43,-6.22,-0.55%,0
06/24/2004,1143.76,1146.34,1139.94,1140.65,-3.41,-0.30%,0
06/23/2004,1134.12,1145.16,1131.73,1144.06,9.65,+0.85%,0
06/22/2004,1130.3,1135.05,1124.37,1134.41,4.11,+0.36%,0
06/21/2004,1135.43,1138.05,1129.64,1130.3,-4.72,-0.42%,0
06/18/2004,1132.05,1139.08,1129.82,1135.02,2.97,+0.26%,0
06/17/2004,1132.83,1133.45,1126.89,1132.05,-1.51,-0.13%,0
06/16/2004,1131.89,1135.28,1130.55,1133.56,1.55,+0.14%,0
06/15/2004,1126.55,1137.36,1126.55,1132.01,6.72,+0.60%,0
06/14/2004,1135.21,1135.21,1122.16,1125.29,-11.18,-0.98%,0
06/10/2004,1131.33,1136.47,1131.33,1136.47,5.14,+0.45%,0
06/09/2004,1141.09,1141.09,1131.16,1131.33,-10.85,-0.95%,0
06/08/2004,1139.23,1142.18,1135.45,1142.18,1.76,+0.15%,0
06/07/2004,1122.5,1140.54,1122.5,1140.42,17.92,+1.60%,0
06/04/2004,1116.65,1129.17,1116.65,1122.5,5.86,+0.52%,0
06/03/2004,1124.99,1125.31,1116.56,1116.64,-8.35,-0.74%,0
06/02/2004,1121.2,1128.1,1118.64,1124.99,3.79,+0.34%,0
06/01/2004,1119.48,1122.7,1113.32,1121.2,0.52,+0.05%,0
05/28/2004,1121.37,1122.69,1118.1,1120.68,-0.6,-0.05%,0
05/27/2004,1114.94,1123.95,1114.86,1121.28,6.34,+0.57%,0
05/26/2004,1112.37,1116.71,1109.91,1114.94,1.89,+0.17%,0
05/25/2004,1094.98,1113.8,1090.74,1113.05,17.64,+1.61%,0
05/24/2004,1094.84,1101.71,1091.77,1095.41,1.85,+0.17%,0
05/21/2004,1090.69,1099.7,1089.78,1093.56,4.37,+0.40%,0
05/20/2004,1089.08,1092.62,1085.43,1089.19,0.51,+0.05%,0
05/19/2004,1091.49,1105.93,1088.51,1088.68,-2.81,-0.26%,0
05/18/2004,1085.66,1094.14,1085.66,1091.49,7.39,+0.68%,0
05/17/2004,1092.8,1092.8,1079.36,1084.1,-11.6,-1.06%,0
05/14/2004,1096.01,1102.37,1088.24,1095.7,-0.74,-0.07%,0
05/13/2004,1097.28,1102.77,1091.76,1096.44,-0.84,-0.08%,0
05/12/2004,1094.47,1097.55,1076.32,1097.28,1.83,+0.17%,0
05/11/2004,1088.14,1095.69,1088.14,1095.45,8.33,+0.77%,0
05/10/2004,1098.7,1098.7,1079.63,1087.12,-11.58,-1.05%,0
05/07/2004,1113.99,1117.33,1098.63,1098.7,-15.29,-1.37%,0
05/06/2004,1121.53,1121.53,1106.3,1113.99,-7.54,-0.67%,0
05/05/2004,1119.55,1125.07,1117.86,1121.53,1.98,+0.18%,0
05/04/2004,1116.43,1127.74,1114.51,1119.55,2.06,+0.18%,0
05/03/2004,1107.3,1118.72,1107.3,1117.49,10.19,+0.92%,0
04/30/2004,1113.89,1119.26,1107.23,1107.3,-6.59,-0.59%,0
04/29/2004,1122.41,1128.8,1108.02,1113.89,-8.52,-0.76%,0
04/28/2004,1138.11,1138.11,1121.7,1122.41,-15.7,-1.38%,0
04/27/2004,1135.91,1146.84,1135.91,1138.11,2.58,+0.23%,0
04/26/2004,1140.37,1145.08,1132.91,1135.53,-5.07,-0.44%,0
04/23/2004,1139.93,1141.92,1134.81,1140.6,0.67,+0.06%,0
04/22/2004,1123.5,1142.77,1121.92,1139.93,15.84,+1.41%,0
04/21/2004,1118.16,1125.72,1116.03,1124.09,5.94,+0.53%,0
04/20/2004,1135.82,1139.26,1118.09,1118.15,-17.67,-1.56%,0
04/19/2004,1134.56,1136.18,1129.84,1135.82,1.21,+0.11%,0
04/16/2004,1129.65,1136.8,1126.79,1134.61,5.77,+0.51%,0
04/15/2004,1128.1,1134.08,1120.75,1128.84,0.67,+0.06%,0
04/14/2004,1129.44,1132.52,1122.15,1128.17,-1.27,-0.11%,0
04/13/2004,1146.21,1147.81,1127.7,1129.44,-15.76,-1.38%,0
04/12/2004,1139.87,1147.29,1139.87,1145.2,5.88,+0.52%,0
04/08/2004,1140.53,1148.97,1134.52,1139.32,-1.21,-0.11%,0
04/07/2004,1148.16,1148.16,1138.41,1140.53,-7.63,-0.66%,0
04/06/2004,1148.93,1148.93,1143.3,1148.16,-2.41,-0.21%,0
04/05/2004,1141.81,1150.57,1141.64,1150.57,8.76,+0.77%,0
04/02/2004,1135.87,1144.81,1135.87,1141.81,9.64,+0.85%,0
04/01/2004,1126.2,1135.67,1126.2,1132.17,5.96,+0.53%,0
03/31/2004,1126.94,1130.83,1121.46,1126.21,-0.79,-0.07%,0
03/30/2004,1121.63,1127.6,1119.66,1127,4.53,+0.40%,0
03/29/2004,1108.06,1124.37,1108.06,1122.47,14.41,+1.30%,0
03/26/2004,1108.74,1115.27,1106.13,1108.06,-1.13,-0.10%,0
03/25/2004,1092.17,1110.38,1092.17,1109.19,17.86,+1.64%,0
03/24/2004,1094.7,1098.39,1087.06,1091.33,-2.62,-0.24%,0
03/23/2004,1096.8,1101.52,1091.57,1093.95,-1.45,-0.13%,0
03/22/2004,1109.78,1109.78,1089.49,1095.4,-14.38,-1.30%,0
03/19/2004,1122.32,1122.72,1109.69,1109.78,-12.54,-1.12%,0
03/18/2004,1123.45,1125.5,1113.25,1122.32,-1.43,-0.13%,0
03/17/2004,1110.7,1125.76,1110.7,1123.75,13.05,+1.17%,0
03/16/2004,1105.87,1113.82,1102.61,1110.7,6.21,+0.56%,0
03/15/2004,1120.57,1120.57,1103.36,1104.49,-16.08,-1.43%,0
03/12/2004,1106.78,1120.63,1106.78,1120.57,13.79,+1.25%,0
03/11/2004,1122.84,1125.96,1105.87,1106.78,-17.11,-1.52%,0
03/10/2004,1141.02,1141.45,1122.53,1123.89,-16.69,-1.46%,0
03/09/2004,1147.32,1147.32,1136.84,1140.58,-6.62,-0.58%,0
03/08/2004,1156.86,1159.94,1146.97,1147.2,-9.66,-0.84%,0
03/05/2004,1154.87,1163.23,1148.71,1156.86,1.99,+0.17%,0
03/04/2004,1151.07,1154.97,1149.81,1154.87,3.84,+0.33%,0
03/03/2004,1149.1,1152.44,1143.78,1151.03,1.93,+0.17%,0
03/02/2004,1155.89,1156.54,1147.31,1149.1,-6.87,-0.59%,0
03/01/2004,1144.94,1157.45,1144.94,1155.97,11.03,+0.96%,0
02/27/2004,1145.8,1151.68,1141.8,1144.94,0.03,0.00%,0
02/26/2004,1141.66,1147.23,1138.62,1144.91,1.24,+0.11%,0
02/25/2004,1139.82,1145.24,1138.71,1143.67,4.58,+0.40%,0
02/24/2004,1139.97,1144.54,1134.43,1139.09,-1.9,-0.17%,0
02/23/2004,1144.88,1146.69,1136.98,1140.99,-3.12,-0.27%,0
02/20/2004,1147.06,1149.81,1139,1144.11,-2.95,-0.26%,0
02/19/2004,1151.82,1158.57,1146.83,1147.06,-4.76,-0.41%,0
02/18/2004,1157.4,1157.4,1149.42,1151.82,-5.17,-0.45%,0
02/17/2004,1147.75,1158.98,1147.75,1156.99,11.18,+0.98%,0
02/13/2004,1152.71,1156.88,1143.23,1145.81,-6.3,-0.55%,0
02/12/2004,1157.76,1157.76,1151.44,1152.11,-5.65,-0.49%,0
02/11/2004,1145.35,1158.89,1142.33,1157.76,12.22,+1.07%,0
02/10/2004,1139.81,1147.02,1138.7,1145.54,5.73,+0.50%,0
02/09/2004,1142.74,1144.46,1139.21,1139.81,-2.95,-0.26%,0
02/06/2004,1129.29,1142.79,1128.39,1142.76,14.17,+1.26%,0
02/05/2004,1126.49,1131.17,1124.44,1128.59,2.07,+0.18%,0
02/04/2004,1133.6,1133.6,1124.74,1126.52,-9.51,-0.84%,0
02/03/2004,1135.26,1137.44,1131.33,1136.03,0.77,+0.07%,0
02/02/2004,1131.88,1142.58,1127.87,1135.26,4.13,+0.37%,0
01/30/2004,1134.17,1134.17,1127.73,1131.13,-2.98,-0.26%,0
01/29/2004,1128.5,1134.39,1122.38,1134.11,5.63,+0.50%,0
01/28/2004,1145.33,1149.14,1126.5,1128.48,-15.57,-1.36%,0
01/27/2004,1154.4,1155.2,1144.05,1144.05,-11.32,-0.98%,0
01/26/2004,1141.01,1155.38,1141,1155.37,13.82,+1.21%,0
01/23/2004,1145.11,1150.31,1136.85,1141.55,-2.39,-0.21%,0
01/22/2004,1148.01,1150.51,1143.01,1143.94,-3.68,-0.32%,0
01/21/2004,1138.77,1149.21,1134.62,1147.62,8.85,+0.78%,0
01/20/2004,1140.62,1142.93,1135.4,1138.77,-1.06,-0.09%,0
01/16/2004,1132.23,1139.83,1132.23,1139.83,7.78,+0.69%,0
01/15/2004,1130.52,1137.11,1124.5,1132.05,1.53,+0.14%,0
01/14/2004,1121.22,1130.75,1121.22,1130.52,9.3,+0.83%,0
01/13/2004,1127.23,1129.07,1115.19,1121.22,-6.01,-0.53%,0
01/12/2004,1122.53,1127.85,1120.9,1127.23,5.37,+0.48%,0
01/09/2004,1131.34,1131.36,1120.9,1121.86,-10.06,-0.89%,0
01/08/2004,1126.33,1131.92,1124.91,1131.92,5.59,+0.50%,0
01/07/2004,1123.62,1126.33,1116.45,1126.33,2.66,+0.24%,0
01/06/2004,1121.58,1124.46,1118.44,1123.67,1.45,+0.13%,0
01/05/2004,1110.62,1122.22,1110.62,1122.22,13.74,+1.24%,0
01/02/2004,1112.64,1118.85,1105.08,1108.48,-3.44,-0.31%,0
12/31/2003,1109.49,1112.56,1106.21,1111.92,2.28,+0.21%,0
12/30/2003,1109.19,1109.75,1106.41,1109.64,0.16,+0.01%,0
12/29/2003,1095.89,1109.48,1095.89,1109.48,13.59,+1.24%,0
12/26/2003,1094.23,1098.47,1094.23,1095.89,1.85,+0.17%,0
12/24/2003,1095.25,1096.4,1092.73,1094.04,-1.98,-0.18%,0
12/23/2003,1092.94,1096.95,1091.73,1096.02,3.08,+0.28%,0
12/22/2003,1088.64,1092.94,1086.14,1092.94,4.28,+0.39%,0
12/19/2003,1089.18,1091.06,1084.19,1088.66,-0.52,-0.05%,0
12/18/2003,1076.8,1089.5,1076.8,1089.18,12.7,+1.18%,0
12/17/2003,1075.13,1076.54,1071.14,1076.48,1.35,+0.13%,0
12/16/2003,1068.09,1075.94,1068.06,1075.13,7.09,+0.66%,0
12/15/2003,1077.77,1082.79,1068,1068.04,-6.1,-0.57%,0
12/12/2003,1071.21,1074.76,1067.64,1074.14,2.93,+0.27%,0
12/11/2003,1059.25,1073.63,1059.25,1071.21,12.16,+1.15%,0
12/10/2003,1060.65,1063.02,1053.41,1059.05,-1.13,-0.11%,0
12/09/2003,1069.3,1071.94,1059.16,1060.18,-9.12,-0.85%,0
12/08/2003,1061.49,1069.59,1060.93,1069.3,7.8,+0.73%,0
12/05/2003,1067.32,1068.41,1060.09,1061.5,-8.22,-0.77%,0
12/04/2003,1065.35,1070.37,1063.15,1069.72,4.99,+0.47%,0
12/03/2003,1067.68,1074.3,1064.63,1064.73,-1.89,-0.18%,0
12/02/2003,1070.12,1071.22,1065.22,1066.62,-3.5,-0.33%,0
12/01/2003,1059.64,1070.47,1059.64,1070.12,11.92,+1.13%,0
11/28/2003,1057.89,1060.63,1056.77,1058.2,-0.25,-0.02%,0
11/26/2003,1055.25,1058.45,1048.28,1058.45,4.56,+0.43%,0
11/25/2003,1052.11,1058.05,1049.31,1053.89,1.81,+0.17%,0
11/24/2003,1036.44,1052.08,1036.44,1052.08,16.8,+1.62%,0
11/21/2003,1035.25,1037.57,1031.2,1035.28,1.63,+0.16%,0
11/20/2003,1041.13,1046.48,1033.42,1033.65,-8.79,-0.84%,0
11/19/2003,1034.15,1043.95,1034.15,1042.44,8.29,+0.80%,0
11/18/2003,1043.7,1048.77,1034,1034.15,-9.48,-0.91%,0
11/17/2003,1049.04,1049.04,1035.28,1043.63,-6.72,-0.64%,0
11/14/2003,1058.41,1063.65,1048.11,1050.35,-8.06,-0.76%,0
11/13/2003,1057.54,1059.62,1052.96,1058.41,-0.12,-0.01%,0
11/12/2003,1047.02,1059.1,1046.74,1058.53,11.96,+1.14%,0
11/11/2003,1046.88,1048.23,1043.46,1046.57,-0.54,-0.05%,0
11/10/2003,1053.44,1053.65,1045.58,1047.11,-6.1,-0.58%,0
11/07/2003,1059.22,1062.39,1052.17,1053.21,-4.84,-0.46%,0
11/06/2003,1053.51,1058.94,1046.93,1058.05,6.24,+0.59%,0
11/05/2003,1053.31,1054.54,1044.88,1051.81,-1.44,-0.14%,0
11/04/2003,1059.02,1059.02,1051.7,1053.25,-5.77,-0.54%,0
11/03/2003,1051.84,1061.44,1051.84,1059.02,8.31,+0.79%,0
10/31/2003,1046.94,1053.09,1046.94,1050.71,3.77,+0.36%,0
10/30/2003,1050.3,1052.82,1043.82,1046.94,-1.17,-0.11%,0
10/29/2003,1046.79,1049.83,1043.35,1048.11,1.32,+0.13%,0
10/28/2003,1032.75,1046.79,1032.75,1046.79,15.66,+1.52%,0
10/27/2003,1030.57,1037.75,1029.19,1031.13,2.22,+0.22%,0
10/24/2003,1030.79,1030.79,1018.32,1028.91,-4.86,-0.47%,0
10/23/2003,1030.36,1035.44,1025.87,1033.77,3.41,+0.33%,0
10/22/2003,1046.02,1046.02,1028.39,1030.36,-15.67,-1.50%,0
10/21/2003,1045.24,1048.57,1042.5,1046.03,1.35,+0.13%,0
10/20/2003,1039.4,1044.69,1036.13,1044.68,5.36,+0.52%,0
10/17/2003,1050.07,1051.9,1036.57,1039.32,-10.75,-1.02%,0
10/16/2003,1045.47,1052.94,1044.04,1050.07,3.31,+0.32%,0
10/15/2003,1052.82,1053.79,1043.15,1046.76,-2.72,-0.26%,0
10/14/2003,1045.35,1049.49,1040.84,1049.48,4.13,+0.40%,0
10/13/2003,1039.29,1048.9,1039.29,1045.35,7.29,+0.70%,0
10/10/2003,1038.83,1040.84,1035.74,1038.06,-0.67,-0.06%,0
10/09/2003,1036.42,1048.28,1034.92,1038.73,4.95,+0.48%,0
10/08/2003,1039.25,1040.08,1030.96,1033.78,-5.47,-0.53%,0
10/07/2003,1032.81,1039.25,1026.19,1039.25,4.9,+0.47%,0
10/06/2003,1030.25,1036.48,1029.15,1034.35,4.5,+0.44%,0
10/03/2003,1024.93,1039.31,1024.93,1029.85,9.61,+0.94%,0
10/02/2003,1017.78,1021.87,1013.38,1020.24,2.02,+0.20%,0
10/01/2003,997.12,1018.22,997.12,1018.22,22.25,+2.23%,0
09/30/2003,1005.14,1005.14,990.36,995.97,-10.61,-1.05%,0
09/29/2003,998.09,1006.89,995.31,1006.58,9.73,+0.98%,0
09/26/2003,1003.45,1003.45,996.08,996.85,-6.42,-0.64%,0
09/25/2003,1010.19,1015.97,1003.26,1003.27,-6.11,-0.61%,0
09/24/2003,1029.16,1029.83,1008.93,1009.38,-19.65,-1.91%,0
09/23/2003,1022.82,1030.12,1021.54,1029.03,6.21,+0.61%,0
09/22/2003,1036.3,1036.3,1018.3,1022.82,-13.48,-1.30%,0
09/19/2003,1039.58,1040.29,1031.89,1036.3,-3.28,-0.32%,0
09/18/2003,1025.84,1040.16,1025.75,1039.58,13.61,+1.33%,0
09/17/2003,1028.98,1031.34,1024.53,1025.97,-3.23,-0.31%,0
09/16/2003,1015.03,1029.66,1015.03,1029.2,14.39,+1.42%,0
09/15/2003,1018.68,1019.79,1013.59,1014.81,-3.82,-0.38%,0
09/12/2003,1014.55,1019.65,1007.71,1018.63,2.21,+0.22%,0
09/11/2003,1011.58,1020.88,1011.58,1016.42,5.5,+0.54%,0
09/10/2003,1021.51,1021.51,1009.74,1010.92,-12.25,-1.20%,0
09/09/2003,1031.15,1031.15,1021.14,1023.17,-8.47,-0.82%,0
09/08/2003,1021.93,1032.41,1021.93,1031.64,10.25,+1.00%,0
09/05/2003,1027.11,1029.21,1018.19,1021.39,-6.58,-0.64%,0
09/04/2003,1026.27,1029.17,1022.19,1027.97,1.7,+0.17%,0
09/03/2003,1023.33,1029.34,1022.45,1026.27,4.28,+0.42%,0
09/02/2003,1008.96,1022.59,1005.67,1021.99,13.98,+1.39%,0
08/29/2003,1002.2,1008.85,999.52,1008.01,5.17,+0.52%,0
08/28/2003,997.43,1004.12,991.42,1002.84,6.05,+0.61%,0
08/27/2003,995.95,998.05,993.33,996.79,0.06,+0.01%,0
08/26/2003,992.47,997.93,983.57,996.73,3.02,+0.30%,0
08/25/2003,992.94,993.71,987.91,993.71,0.65,+0.07%,0
08/22/2003,1005.43,1011.01,992.62,993.06,-10.21,-1.02%,0
08/21/2003,1001.67,1009.53,999.33,1003.27,2.97,+0.30%,0
08/20/2003,1000.84,1003.54,996.62,1000.3,-2.05,-0.20%,0
08/19/2003,1000.65,1003.3,995.3,1002.35,2.61,+0.26%,0
08/18/2003,991.47,1000.35,991.47,999.74,9.07,+0.92%,0
08/15/2003,990.19,992.39,986.44,990.67,0.16,+0.02%,0
08/14/2003,984.3,991.91,980.36,990.51,6.48,+0.66%,0
08/13/2003,991.2,992.5,980.85,984.03,-6.32,-0.64%,0
08/12/2003,981.34,990.41,979.9,990.35,9.76,+1.00%,0
08/11/2003,977.59,985.46,974.21,980.59,3,+0.31%,0
08/08/2003,974.12,980.57,973.83,977.59,3.47,+0.36%,0
08/07/2003,966.93,974.89,963.82,974.12,7.04,+0.73%,0
08/06/2003,964.25,975.74,960.84,967.08,1.62,+0.17%,0
08/05/2003,982.41,982.61,964.97,965.46,-17.36,-1.77%,0
08/04/2003,979.92,985.75,966.79,982.82,2.67,+0.27%,0
08/01/2003,989.73,989.9,978.86,980.15,-10.16,-1.03%,0
07/31/2003,990.12,1004.59,988.85,990.31,2.82,+0.29%,0
07/30/2003,989.5,992.62,985.96,987.49,-1.79,-0.18%,0
07/29/2003,996.52,998.64,984.15,989.28,-7.24,-0.73%,0
07/28/2003,999,1000.68,993.59,996.52,-2.16,-0.22%,0
07/25/2003,981.81,998.71,977.42,998.68,17.08,+1.74%,0
07/24/2003,988.61,998.89,981.07,981.6,-7.01,-0.71%,0
07/23/2003,988.68,989.86,979.79,988.61,0.5,+0.05%,0
07/22/2003,980.42,990.29,976.08,988.11,9.31,+0.95%,0
07/21/2003,992.91,992.91,975.63,978.8,-14.52,-1.46%,0
07/18/2003,981.73,994.25,981.7,993.32,11.59,+1.18%,0
07/17/2003,994,994,978.6,981.73,-12.36,-1.24%,0
07/16/2003,1002.64,1003.47,989.3,994.09,-6.33,-0.63%,0
07/15/2003,1003.86,1009.61,996.67,1000.42,-3.44,-0.34%,0
07/14/2003,1001.08,1015.41,1001.08,1003.86,5.72,+0.57%,0
07/11/2003,989.53,1000.86,989.53,998.14,9.44,+0.95%,0
07/10/2003,1000.24,1000.24,983.63,988.7,-13.51,-1.35%,0
07/09/2003,1007.76,1010.43,998.17,1002.21,-5.63,-0.56%,0
07/08/2003,1004.44,1008.92,998.73,1007.84,3.42,+0.34%,0
07/07/2003,985.7,1005.56,985.7,1004.42,18.72,+1.90%,0
07/03/2003,992.55,995,983.34,985.7,-8.05,-0.81%,0
07/02/2003,983.34,993.78,983.34,993.75,11.43,+1.16%,0
07/01/2003,973.83,983.26,962.1,982.32,7.82,+0.80%,0
06/30/2003,977.35,983.61,973.6,974.5,-1.72,-0.18%,0
06/27/2003,985.82,988.88,974.03,976.22,-9.6,-0.97%,0
06/26/2003,976.42,986.53,973.8,985.82,10.5,+1.08%,0
06/25/2003,983.58,991.64,974.86,975.32,-8.13,-0.83%,0
06/24/2003,980.68,987.84,979.08,983.45,1.81,+0.18%,0
06/23/2003,995.25,995.25,977.4,981.64,-14.05,-1.41%,0
06/20/2003,996.13,1002.09,993.36,995.69,0.99,+0.10%,0
06/19/2003,1010.05,1011.22,993.08,994.7,-15.39,-1.52%,0
06/18/2003,1011.14,1015.12,1004.61,1010.09,-1.57,-0.16%,0
06/17/2003,1011.35,1015.33,1007.04,1011.66,0.92,+0.09%,0
06/16/2003,988.61,1010.86,988.61,1010.74,22.13,+2.24%,0
06/13/2003,999.02,1000.92,984.27,988.61,-9.9,-0.99%,0
06/12/2003,997.48,1002.74,991.27,998.51,1.03,+0.10%,0
06/11/2003,984.84,997.48,981.61,997.48,12.64,+1.28%,0
06/10/2003,975.93,984.84,975.93,984.84,8.91,+0.91%,0
06/09/2003,986.82,986.82,972.59,975.93,-11.83,-1.20%,0
06/06/2003,990.14,1007.69,986.01,987.76,-2.38,-0.24%,0
06/05/2003,983.94,990.14,978.13,990.14,3.9,+0.40%,0
06/04/2003,971.69,987.85,970.72,986.24,14.68,+1.51%,0
06/03/2003,967.07,973.02,964.47,971.56,4.56,+0.47%,0
06/02/2003,965.31,979.11,965.31,967,3.41,+0.35%,0
05/30/2003,950.7,965.38,950.7,963.59,13.95,+1.47%,0
05/29/2003,953.22,962.08,946.23,949.64,-3.58,-0.38%,0
05/28/2003,951.78,959.39,950.12,953.22,1.74,+0.18%,0
05/27/2003,932.16,952.76,927.33,951.48,18.26,+1.96%,0
05/23/2003,931.68,935.2,927.42,933.22,1.35,+0.14%,0
05/22/2003,923.53,935.3,922.54,931.87,8.45,+0.92%,0
05/21/2003,919.01,923.85,914.91,923.42,3.69,+0.40%,0
05/20/2003,921.62,925.34,912.05,919.73,-1.04,-0.11%,0
05/19/2003,942.46,942.46,920.23,920.77,-23.53,-2.49%,0
05/16/2003,946.5,948.65,938.6,944.3,-2.37,-0.25%,0
05/15/2003,940.47,948.23,938.79,946.67,7.39,+0.79%,0
05/14/2003,943.18,947.29,935.24,939.28,-3.02,-0.32%,0
05/13/2003,945.11,947.51,938.91,942.3,-2.81,-0.30%,0
05/12/2003,933.05,946.84,929.3,945.11,11.7,+1.25%,0
05/09/2003,921.85,933.77,921.85,933.41,13.14,+1.43%,0
05/08/2003,929.62,929.62,919.72,920.27,-9.35,-1.01%,0
05/07/2003,932.75,937.22,926.41,929.62,-4.77,-0.51%,0
05/06/2003,926.38,939.61,926.38,934.39,7.84,+0.85%,0
05/05/2003,930.57,933.88,924.55,926.55,-3.53,-0.38%,0
05/02/2003,915.08,930.56,912.35,930.08,13.78,+1.50%,0
05/01/2003,916.8,919.68,902.83,916.3,-0.62,-0.07%,0
04/30/2003,917.34,922.01,911.7,916.92,-0.92,-0.10%,0
04/29/2003,914.84,924.24,911.1,917.84,3,+0.33%,0
04/28/2003,899.19,918.15,899.19,914.84,16.03,+1.78%,0
04/25/2003,910.57,911.13,897.52,898.81,-12.62,-1.38%,0
04/24/2003,917.21,917.21,906.69,911.43,-7.59,-0.83%,0
04/23/2003,911.5,919.74,909.89,919.02,7.65,+0.84%,0
04/22/2003,890.63,911.74,886.7,911.37,19.36,+2.17%,0
04/21/2003,893.66,898.01,888.17,892.01,-1.57,-0.18%,0
04/17/2003,879.2,893.83,879.2,893.58,13.67,+1.55%,0
04/16/2003,890.81,896.77,877.93,879.91,-10.9,-1.22%,0
04/15/2003,884.78,891.27,881.85,890.81,5.58,+0.63%,0
04/14/2003,868.51,885.26,868.51,885.23,16.93,+1.95%,0
04/11/2003,871.58,883.34,865.92,868.3,-3.28,-0.38%,0
04/10/2003,866.61,871.78,862.76,871.58,5.59,+0.65%,0
04/09/2003,878.65,887.35,865.72,865.99,-12.3,-1.40%,0
04/08/2003,880.01,883.11,874.68,878.29,-1.64,-0.19%,0
04/07/2003,884.48,904.89,879.78,879.93,1.08,+0.12%,0
04/04/2003,877.06,882.73,874.23,878.85,2.4,+0.27%,0
04/03/2003,882.07,885.89,876.12,876.45,-4.45,-0.51%,0
04/02/2003,858.48,884.57,858.48,880.9,22.42,+2.61%,0
04/01/2003,849.05,861.28,847.85,858.48,10.3,+1.21%,0
03/31/2003,863.18,863.18,843.68,848.18,-15.32,-1.77%,0
03/28/2003,866.71,869.88,860.83,863.5,-5.02,-0.58%,0
03/27/2003,868.56,874.15,858.09,868.52,-1.43,-0.16%,0
03/26/2003,874.54,875.8,866.47,869.95,-4.79,-0.55%,0
03/25/2003,864.89,879.87,862.59,874.74,10.51,+1.22%,0
03/24/2003,890.91,890.91,862.02,864.23,-31.66,-3.53%,0
03/21/2003,879.12,895.89,877.65,895.89,20.05,+2.29%,0
03/20/2003,872.8,879.6,859.01,875.84,1.82,+0.21%,0
03/19/2003,865.85,874.99,861.21,874.02,7.57,+0.87%,0
03/18/2003,862.78,866.94,857.36,866.45,3.66,+0.42%,0
03/17/2003,832.09,862.79,827.17,862.79,29.52,+3.54%,0
