Date,Open,High,Low,Close,Change,%Chg,Volume
2/5/2024,4957.19,4957.19,4918.09,4942.81,-15.8,-0.32%,0
2/2/2024,4916.06,4975.29,4908.43,4958.61,52.42,1.07%,0
2/1/2024,4861.11,4906.97,4853.52,4906.19,60.54,1.25%,0
1/31/2024,4899.19,4906.75,4845.47,4845.65,-79.32,-1.61%,0
1/30/2024,4925.89,4931.09,4916.27,4924.97,-2.96,-0.06%,0
1/29/2024,4892.95,4929.31,4887.4,4927.93,36.96,0.76%,0
1/26/2024,4888.91,4906.69,4881.47,4890.97,-3.19,-0.07%,0
1/25/2024,4886.66,4898.15,4869.34,4894.16,25.61,0.53%,0
1/24/2024,4888.56,4903.68,4865.94,4868.55,3.95,0.08%,0
1/23/2024,4856.8,4866.48,4844.37,4864.6,14.17,0.29%,0
1/22/2024,4853.42,4868.03,4844.05,4850.43,10.62,0.22%,0
1/19/2024,4796.28,4842.07,4786.21,4839.81,58.87,1.23%,0
1/18/2024,4760.1,4785.79,4740.57,4780.94,41.73,0.88%,0
1/17/2024,4739.13,4744.23,4714.82,4739.21,-26.77,-0.56%,0
1/16/2024,4772.35,4782.34,4747.12,4765.98,-17.85,-0.37%,0
1/12/2024,4791.18,4802.24,4768.98,4783.83,3.59,0.08%,0
1/11/2024,4792.13,4798.46,4739.58,4780.24,-3.21,-0.07%,0
1/10/2024,4759.94,4790.8,4756.2,4783.45,26.95,0.57%,0
1/9/2024,4741.93,4765.47,4730.88,4756.5,-7.04,-0.15%,0
1/8/2024,4703.7,4764.3,4699.99,4763.54,66.3,1.41%,0
1/5/2024,4690.57,4721.46,4682.11,4697.24,8.56,0.18%,0
1/4/2024,4697.42,4726.78,4687.53,4688.68,-16.13,-0.34%,0
1/3/2024,4725.07,4729.29,4700.13,4704.81,-38.02,-0.80%,0
1/2/2024,4745.2,4754.33,4722.67,4742.83,-27,-0.57%,0
12/29/2023,4782.88,4788.43,4751.99,4769.83,-13.52,-0.28%,0
12/28/2023,4786.44,4793.3,4780.98,4783.35,1.77,0.04%,0
12/27/2023,4773.45,4785.39,4768.9,4781.58,6.83,0.14%,0
12/26/2023,4758.86,4784.72,4758.45,4774.75,20.12,0.42%,0
12/22/2023,4753.92,4772.94,4736.77,4754.63,7.88,0.17%,0
12/21/2023,4724.29,4748.63,4708.35,4746.75,48.4,1.03%,0
12/20/2023,4764.73,4778.01,4697.82,4698.35,-70.02,-1.47%,0
12/19/2023,4743.72,4768.69,4743.72,4768.37,27.81,0.59%,0
12/18/2023,4725.58,4749.52,4725.58,4740.56,21.37,0.45%,0
12/15/2023,4710.88,4725.53,4704.69,4719.19,-0.36,-0.01%,0
12/14/2023,4721.04,4738.57,4694.34,4719.55,12.46,0.26%,0
12/13/2023,4646.2,4709.69,4643.23,4707.09,63.39,1.37%,0
12/12/2023,4618.3,4643.93,4608.09,4643.7,21.26,0.46%,0
12/11/2023,4593.39,4623.7,4593.39,4622.44,18.07,0.39%,0
12/8/2023,4576.2,4609.23,4574.06,4604.37,18.78,0.41%,0
12/7/2023,4568.84,4590.92,4566.12,4585.59,36.25,0.80%,0
12/6/2023,4586.23,4590.74,4546.5,4549.34,-17.84,-0.39%,0
12/5/2023,4557.25,4578.56,4551.76,4567.18,-2.6,-0.06%,0
12/4/2023,4564.37,4572.37,4546.72,4569.78,-24.85,-0.54%,0
12/1/2023,4559.43,4599.39,4554.71,4594.63,26.83,0.59%,0
11/30/2023,4554.87,4569.84,4537.24,4567.8,17.22,0.38%,0
11/29/2023,4571.84,4587.64,4547.15,4550.58,-4.31,-0.09%,0
11/28/2023,4545.55,4568.14,4540.51,4554.89,4.46,0.10%,0
11/27/2023,4554.86,4560.52,4546.32,4550.43,-8.91,-0.20%,0
11/24/2023,4555.84,4560.31,4552.8,4559.34,2.72,0.06%,0
11/22/2023,4553.04,4568.43,4545.05,4556.62,18.43,0.41%,0
11/21/2023,4538.77,4542.14,4525.51,4538.19,-9.19,-0.20%,0
11/20/2023,4511.7,4557.11,4510.36,4547.38,33.36,0.74%,0
11/17/2023,4509.55,4520.12,4499.66,4514.02,5.78,0.13%,0
11/16/2023,4497.08,4511.75,4487.83,4508.24,5.36,0.12%,0
11/15/2023,4505.3,4521.17,4495.31,4502.88,7.18,0.16%,0
11/14/2023,4458.97,4508.67,4458.97,4495.7,84.15,1.91%,0
11/13/2023,4406.66,4421.76,4393.82,4411.55,-3.69,-0.08%,0
11/10/2023,4364.15,4418.03,4353.34,4415.24,67.89,1.56%,0
11/9/2023,4391.41,4392,4344.01,4347.35,-35.43,-0.81%,0
11/8/2023,4384.37,4391.2,4359.76,4382.78,4.4,0.10%,0
11/7/2023,4366.21,4386.26,4356.15,4378.38,12.4,0.28%,0
11/6/2023,4364.27,4372.21,4347.53,4365.98,7.64,0.18%,0
11/3/2023,4340.68,4373.62,4339.36,4358.34,40.56,0.94%,0
11/2/2023,4268.26,4319.72,4268.26,4317.78,79.92,1.89%,0
11/1/2023,4201.27,4245.64,4197.74,4237.86,44.06,1.05%,0
10/31/2023,4171.33,4195.55,4153.12,4193.8,26.98,0.65%,0
10/30/2023,4139.39,4177.47,4132.94,4166.82,49.45,1.20%,0
10/27/2023,4152.93,4156.7,4103.78,4117.37,-19.86,-0.48%,0
10/26/2023,4175.99,4183.6,4127.9,4137.23,-49.54,-1.18%,0
10/25/2023,4232.42,4232.42,4181.42,4186.77,-60.91,-1.43%,0
10/24/2023,4235.79,4259.38,4219.43,4247.68,30.64,0.73%,0
10/23/2023,4210.4,4255.84,4189.91,4217.04,-7.12,-0.17%,0
10/20/2023,4273.85,4276.3,4223.03,4224.16,-53.84,-1.26%,0
10/19/2023,4321.36,4339.54,4269.69,4278,-36.6,-0.85%,0
10/18/2023,4357.35,4364.08,4303.84,4314.6,-58.6,-1.34%,0
10/17/2023,4345.23,4393.57,4337.54,4373.2,-0.43,-0.01%,0
10/16/2023,4342.37,4383.33,4342.37,4373.63,45.85,1.06%,0
10/13/2023,4360.49,4376.53,4311.97,4327.78,-21.83,-0.50%,0
10/12/2023,4380.94,4385.85,4325.43,4349.61,-27.34,-0.62%,0
10/11/2023,4366.59,4378.5,4345.34,4376.95,18.71,0.43%,0
10/10/2023,4339.75,4385.46,4339.64,4358.24,22.58,0.52%,0
10/9/2023,4289.02,4341.73,4283.79,4335.66,27.16,0.63%,0
10/6/2023,4234.79,4324.1,4220.2,4308.5,50.31,1.18%,0
10/5/2023,4259.31,4267.13,4225.91,4258.19,-5.56,-0.13%,0
10/4/2023,4233.83,4268.5,4220.5,4263.75,34.3,0.81%,0
10/3/2023,4269.75,4281.15,4216.45,4229.45,-58.94,-1.37%,0
10/2/2023,4284.52,4300.58,4260.21,4288.39,0.34,0.01%,0
9/29/2023,4328.18,4332.68,4274.86,4288.05,-11.65,-0.27%,0
9/28/2023,4269.65,4317.27,4264.38,4299.7,25.19,0.59%,0
9/27/2023,4282.63,4291.48,4238.63,4274.51,0.98,0.02%,0
9/26/2023,4312.88,4313.01,4265.98,4273.53,-63.91,-1.47%,0
9/25/2023,4310.62,4338.51,4302.7,4337.44,17.38,0.40%,0
9/22/2023,4341.74,4357.4,4316.49,4320.06,-9.94,-0.23%,0
9/21/2023,4374.36,4375.25,4329.17,4330,-72.2,-1.64%,0
9/20/2023,4452.81,4461.03,4401.6,4402.2,-41.75,-0.94%,0
9/19/2023,4445.41,4449.85,4416.61,4443.95,-9.58,-0.22%,0
9/18/2023,4445.13,4466.36,4442.11,4453.53,3.21,0.07%,0
9/15/2023,4497.98,4497.98,4447.21,4450.32,-54.78,-1.22%,0
9/14/2023,4487.78,4511.99,4478.69,4505.1,37.66,0.84%,0
9/13/2023,4462.65,4479.39,4453.52,4467.44,5.54,0.12%,0
9/12/2023,4473.27,4487.11,4456.83,4461.9,-25.56,-0.57%,0
9/11/2023,4480.98,4490.77,4467.89,4487.46,29.97,0.67%,0
9/8/2023,4451.3,4473.53,4448.38,4457.49,6.35,0.14%,0
9/7/2023,4434.55,4457.81,4430.46,4451.14,-14.34,-0.32%,0
9/6/2023,4490.35,4490.35,4442.38,4465.48,-31.35,-0.70%,0
9/5/2023,4510.06,4514.29,4496.01,4496.83,-18.94,-0.42%,0
9/1/2023,4530.6,4540.82,4501.35,4515.77,8.11,0.18%,0
8/31/2023,4517.01,4532.26,4507.39,4507.66,-7.21,-0.16%,0
8/30/2023,4500.34,4521.65,4494.96,4514.87,17.24,0.38%,0
8/29/2023,4432.75,4500.14,4431.68,4497.63,64.32,1.45%,0
8/28/2023,4426.03,4439.56,4414.98,4433.31,27.6,0.63%,0
8/25/2023,4389.38,4418.46,4356.29,4405.71,29.4,0.67%,0
8/24/2023,4455.16,4458.3,4375.55,4376.31,-59.7,-1.35%,0
8/23/2023,4396.44,4443.18,4396.44,4436.01,48.46,1.10%,0
8/22/2023,4415.33,4418.59,4382.77,4387.55,-12.22,-0.28%,0
8/21/2023,4380.28,4407.55,4360.3,4399.77,30.06,0.69%,0
8/18/2023,4344.88,4381.82,4335.99,4369.71,-0.65,-0.01%,0
8/17/2023,4416.32,4421.17,4364.83,4370.36,-33.97,-0.77%,0
8/16/2023,4433.79,4449.95,4403.55,4404.33,-33.53,-0.76%,0
8/15/2023,4478.87,4478.87,4432.19,4437.86,-51.86,-1.16%,0
8/14/2023,4458.13,4490.33,4453.44,4489.72,25.67,0.58%,0
8/11/2023,4450.69,4476.23,4443.98,4464.05,-4.78,-0.11%,0
8/10/2023,4487.16,4527.37,4457.92,4468.83,1.12,0.03%,0
8/9/2023,4501.57,4502.44,4461.33,4467.71,-31.67,-0.70%,0
8/8/2023,4498.03,4503.31,4464.39,4499.38,-19.06,-0.42%,0
8/7/2023,4491.58,4519.84,4491.15,4518.44,40.41,0.90%,0
8/4/2023,4513.96,4540.34,4474.55,4478.03,-23.86,-0.53%,0
8/3/2023,4494.27,4519.49,4485.54,4501.89,-11.5,-0.25%,0
8/2/2023,4550.93,4550.93,4505.75,4513.39,-63.34,-1.38%,0
8/1/2023,4578.83,4584.62,4567.53,4576.73,-12.23,-0.27%,0
7/31/2023,4584.82,4594.22,4573.14,4588.96,6.73,0.15%,0
7/28/2023,4571.58,4590.16,4564.01,4582.23,44.82,0.99%,0
7/27/2023,4598.26,4607.07,4528.56,4537.41,-29.34,-0.64%,0
7/26/2023,4558.96,4582.09,4547.58,4566.75,-0.71,-0.02%,0
7/25/2023,4555.19,4580.62,4552.44,4567.46,12.82,0.28%,0
7/24/2023,4543.39,4563.41,4541.29,4554.64,18.3,0.40%,0
7/21/2023,4550.16,4555,4535.87,4536.34,1.47,0.03%,0
7/20/2023,4554.38,4564.44,4527.56,4534.87,-30.85,-0.68%,0
7/19/2023,4563.87,4578.43,4557.48,4565.72,10.74,0.24%,0
7/18/2023,4521.78,4562.3,4514.59,4554.98,32.19,0.71%,0
7/17/2023,4508.86,4532.85,4504.9,4522.79,17.37,0.39%,0
7/14/2023,4514.61,4527.76,4499.56,4505.42,-4.62,-0.10%,0
7/13/2023,4491.5,4517.38,4489.99,4510.04,37.88,0.85%,0
7/12/2023,4467.69,4488.34,4463.23,4472.16,32.9,0.74%,0
7/11/2023,4415.55,4443.64,4408.46,4439.26,29.73,0.67%,0
7/10/2023,4394.23,4412.6,4389.92,4409.53,10.58,0.24%,0
7/7/2023,4404.54,4440.39,4397.75,4398.95,-12.64,-0.29%,0
7/6/2023,4422.62,4422.62,4385.05,4411.59,-35.23,-0.79%,0
7/5/2023,4442.04,4454.06,4436.61,4446.82,-8.77,-0.20%,0
7/3/2023,4450.48,4456.46,4442.29,4455.59,5.21,0.12%,0
6/30/2023,4422.44,4458.48,4422.44,4450.38,53.94,1.23%,0
6/29/2023,4374.94,4398.39,4371.97,4396.44,19.58,0.45%,0
6/28/2023,4367.48,4390.35,4360.22,4376.86,-1.55,-0.04%,0
6/27/2023,4337.36,4384.42,4335,4378.41,49.59,1.15%,0
6/26/2023,4344.84,4362.06,4328.08,4328.82,-19.51,-0.45%,0
6/23/2023,4354.17,4366.55,4341.34,4348.33,-33.56,-0.77%,0
6/22/2023,4355.4,4382.25,4351.82,4381.89,16.2,0.37%,0
6/21/2023,4380.01,4386.22,4360.14,4365.69,-23.02,-0.52%,0
6/20/2023,4396.11,4400.15,4367.19,4388.71,-20.88,-0.47%,0
6/16/2023,4440.95,4448.47,4407.44,4409.59,-16.25,-0.37%,0
6/15/2023,4365.33,4439.2,4362.6,4425.84,53.25,1.22%,0
6/14/2023,4366.29,4391.82,4337.85,4372.59,3.58,0.08%,0
6/13/2023,4352.61,4375.37,4349.35,4369.01,30.08,0.69%,0
6/12/2023,4308.32,4339.99,4304.67,4338.93,40.07,0.93%,0
6/9/2023,4304.88,4322.62,4291.7,4298.86,4.93,0.11%,0
6/8/2023,4268.69,4298.01,4261.07,4293.93,26.41,0.62%,0
6/7/2023,4285.47,4299.19,4263.96,4267.52,-16.33,-0.38%,0
6/6/2023,4271.34,4288.33,4263.09,4283.85,10.06,0.24%,0
6/5/2023,4282.99,4299.28,4266.82,4273.79,-8.58,-0.20%,0
6/2/2023,4241.01,4290.67,4241.01,4282.37,61.35,1.45%,0
6/1/2023,4183.03,4232.43,4171.64,4221.02,41.19,0.99%,0
5/31/2023,4190.74,4194.92,4166.15,4179.83,-25.69,-0.61%,0
5/30/2023,4226.71,4231.1,4192.18,4205.52,0.07,0.00%,0
5/26/2023,4156.16,4212.87,4156.16,4205.45,54.17,1.30%,0
5/25/2023,4155.71,4165.74,4129.73,4151.28,36.04,0.88%,0
5/24/2023,4132.96,4132.96,4103.98,4115.24,-30.34,-0.73%,0
5/23/2023,4176.8,4185.68,4142.54,4145.58,-47.05,-1.12%,0
5/22/2023,4190.78,4209.22,4179.82,4192.63,0.65,0.02%,0
5/19/2023,4204.15,4212.91,4180.2,4191.98,-6.07,-0.14%,0
5/18/2023,4157.68,4202.2,4153.5,4198.05,39.28,0.94%,0
5/17/2023,4122.85,4164.67,4113.62,4158.77,48.87,1.19%,0
5/16/2023,4127.95,4135.54,4109.86,4109.9,-26.38,-0.64%,0
5/15/2023,4126.65,4141.25,4110.27,4136.28,12.2,0.30%,0
5/12/2023,4138.54,4143.74,4099.12,4124.08,-6.54,-0.16%,0
5/11/2023,4132.24,4132.8,4109.29,4130.62,-7.02,-0.17%,0
5/10/2023,4143.74,4154.28,4098.92,4137.64,18.47,0.45%,0
5/9/2023,4124.25,4130.35,4116.65,4119.17,-18.95,-0.46%,0
5/8/2023,4136.98,4142.3,4123.81,4138.12,1.87,0.05%,0
5/5/2023,4084.73,4147.02,4084.73,4136.25,75.03,1.85%,0
5/4/2023,4082.55,4082.55,4048.28,4061.22,-29.53,-0.72%,0
5/3/2023,4122.25,4148.3,4088.86,4090.75,-28.83,-0.70%,0
5/2/2023,4164.1,4164.1,4089.72,4119.58,-48.29,-1.16%,0
5/1/2023,4166.79,4186.92,4164.12,4167.87,-1.61,-0.04%,0
4/28/2023,4129.63,4170.06,4127.48,4169.48,34.13,0.83%,0
4/27/2023,4075.29,4138.24,4075.29,4135.35,79.36,1.96%,0
4/26/2023,4087.78,4089.67,4049.35,4055.99,-15.64,-0.38%,0
4/25/2023,4126.43,4126.43,4071.63,4071.63,-65.41,-1.58%,0
4/24/2023,4132.07,4142.41,4117.77,4137.04,3.52,0.09%,0
4/21/2023,4132.14,4138.02,4113.86,4133.52,3.73,0.09%,0
4/20/2023,4130.48,4148.57,4114.57,4129.79,-24.73,-0.60%,0
4/19/2023,4139.33,4162.57,4134.49,4154.52,-0.35,-0.01%,0
4/18/2023,4164.26,4169.48,4140.36,4154.87,3.55,0.09%,0
4/17/2023,4137.17,4151.5,4123.18,4151.32,13.68,0.33%,0
4/14/2023,4140.11,4163.19,4113.2,4137.64,-8.58,-0.21%,0
4/13/2023,4100.04,4150.26,4099.4,4146.22,54.27,1.33%,0
4/12/2023,4121.72,4134.37,4086.94,4091.95,-16.99,-0.41%,0
4/11/2023,4110.29,4124.26,4102.61,4108.94,-0.17,0.00%,0
4/10/2023,4085.2,4109.5,4072.55,4109.11,4.09,0.10%,0
4/6/2023,4081.15,4107.32,4069.84,4105.02,14.64,0.36%,0
4/5/2023,4094.5,4099.69,4072.56,4090.38,-10.22,-0.25%,0
4/4/2023,4128.03,4133.13,4086.87,4100.6,-23.91,-0.58%,0
4/3/2023,4102.2,4127.55,4099,4124.51,15.2,0.37%,0
3/31/2023,4056.18,4110.75,4056.18,4109.31,58.48,1.44%,0
3/30/2023,4046.74,4057.85,4032.1,4050.83,23.02,0.57%,0
3/29/2023,3999.53,4030.59,3999.53,4027.81,56.54,1.42%,0
3/28/2023,3974.13,3979.2,3951.53,3971.27,-6.26,-0.16%,0
3/27/2023,3982.93,4003.83,3970.49,3977.53,6.54,0.16%,0
3/24/2023,3939.21,3972.74,3909.95,3970.99,22.27,0.56%,0
3/23/2023,3959.21,4007.66,3919.05,3948.72,11.75,0.30%,0
3/22/2023,4002.04,4038.42,3936.17,3936.97,-65.9,-1.65%,0
3/21/2023,3975.89,4009.08,3971.19,4002.87,51.3,1.30%,0
3/20/2023,3917.47,3956.62,3917.47,3951.57,34.93,0.89%,0
3/17/2023,3958.69,3958.91,3901.27,3916.64,-43.64,-1.10%,0
3/16/2023,3878.93,3964.46,3865.32,3960.28,68.35,1.76%,0
3/15/2023,3864.87,3894.26,3838.24,3891.93,-27.36,-0.70%,0
3/14/2023,3894.01,3937.29,3873.63,3919.29,63.53,1.65%,0
3/13/2023,3820.47,3905.05,3808.86,3855.76,-5.83,-0.15%,0
3/10/2023,3912.77,3933.9,3846.32,3861.59,-56.73,-1.45%,0
3/9/2023,3998.66,4017.81,3908.7,3918.32,-73.69,-1.85%,0
3/8/2023,3987.55,4000.41,3969.76,3992.01,5.64,0.14%,0
3/7/2023,4048.26,4050,3980.31,3986.37,-62.05,-1.53%,0
3/6/2023,4055.15,4078.49,4044.61,4048.42,2.78,0.07%,0
3/3/2023,3998.02,4048.29,3995.17,4045.64,64.29,1.61%,0
3/2/2023,3938.68,3990.84,3928.16,3981.35,29.96,0.76%,0
3/1/2023,3963.34,3971.04,3939.05,3951.39,-18.76,-0.47%,0
2/28/2023,3977.19,3997.5,3968.98,3970.15,-12.09,-0.30%,0
2/27/2023,3992.36,4018.05,3973.55,3982.24,12.2,0.31%,0
2/24/2023,3973.24,3978.25,3943.08,3970.04,-42.28,-1.05%,0
2/23/2023,4018.6,4028.3,3969.19,4012.32,21.27,0.53%,0
2/22/2023,4001.83,4017.37,3976.9,3991.05,-6.29,-0.16%,0
2/21/2023,4052.35,4052.35,3995.19,3997.34,-81.75,-2.00%,0
2/17/2023,4077.39,4081.51,4047.95,4079.09,-11.32,-0.28%,0
2/16/2023,4114.75,4136.54,4089.49,4090.41,-57.19,-1.38%,0
2/15/2023,4119.5,4148.11,4103.98,4147.6,11.47,0.28%,0
2/14/2023,4126.7,4159.77,4095.01,4136.13,-1.16,-0.03%,0
2/13/2023,4096.62,4138.9,4092.67,4137.29,46.83,1.14%,0
2/10/2023,4068.92,4094.36,4060.79,4090.46,8.96,0.22%,0
2/9/2023,4144.25,4156.15,4069.67,4081.5,-36.36,-0.88%,0
2/8/2023,4153.47,4156.85,4111.67,4117.86,-46.14,-1.11%,0
2/7/2023,4105.35,4176.54,4088.39,4164,52.92,1.29%,0
2/6/2023,4119.57,4124.63,4093.38,4111.08,-25.4,-0.61%,0
2/3/2023,4136.69,4182.36,4123.36,4136.48,-43.28,-1.04%,0
2/2/2023,4158.68,4195.44,4142.44,4179.76,60.55,1.47%,0
2/1/2023,4070.07,4148.95,4037.2,4119.21,42.61,1.05%,0
1/31/2023,4020.85,4076.92,4020.85,4076.6,58.83,1.46%,0
1/30/2023,4049.27,4063.85,4015.55,4017.77,-52.79,-1.30%,0
1/27/2023,4053.72,4094.21,4048.7,4070.56,10.13,0.25%,0
1/26/2023,4036.08,4061.57,4013.29,4060.43,44.21,1.10%,0
1/25/2023,3982.71,4019.55,3949.7,4016.22,-0.73,-0.02%,0
1/24/2023,4001.74,4023.92,3990.2,4016.95,-2.86,-0.07%,0
1/23/2023,3978.14,4039.31,3971.64,4019.81,47.2,1.19%,0
1/20/2023,3909.04,3972.96,3897.86,3972.61,73.76,1.89%,0
1/19/2023,3911.84,3922.94,3885.54,3898.85,-30.01,-0.76%,0
1/18/2023,4002.25,4014.16,3926.63,3928.86,-62.11,-1.56%,0
1/17/2023,3999.28,4015.39,3984.57,3990.97,-8.12,-0.20%,0
1/13/2023,3960.6,4003.95,3948.66,3999.09,15.92,0.40%,0
1/12/2023,3977.57,3997.76,3937.56,3983.17,13.56,0.34%,0
1/11/2023,3932.35,3970.07,3928.54,3969.61,50.36,1.28%,0
1/10/2023,3888.57,3919.83,3877.29,3919.25,27.16,0.70%,0
1/9/2023,3910.82,3950.57,3890.42,3892.09,-2.99,-0.08%,0
1/6/2023,3823.37,3906.19,3809.56,3895.08,86.98,2.28%,0
1/5/2023,3839.74,3839.74,3802.42,3808.1,-44.87,-1.16%,0
1/4/2023,3840.36,3873.16,3816.82,3852.97,28.83,0.75%,0
1/3/2023,3853.29,3878.46,3794.33,3824.14,-15.36,-0.40%,0
12/30/2022,3829.06,3839.85,3800.34,3839.5,-9.78,-0.25%,0
12/29/2022,3805.45,3858.19,3805.45,3849.28,66.06,1.75%,0
12/28/2022,3829.56,3848.32,3780.78,3783.22,-46.03,-1.20%,0
12/27/2022,3843.34,3846.65,3813.22,3829.25,-15.57,-0.40%,0
12/23/2022,3815.11,3845.8,3797.01,3844.82,22.43,0.59%,0
12/22/2022,3853.26,3853.26,3764.49,3822.39,-56.05,-1.45%,0
12/21/2022,3839.49,3889.82,3839.49,3878.44,56.82,1.49%,0
12/20/2022,3810.47,3838.24,3795.62,3821.62,3.96,0.10%,0
12/19/2022,3853.79,3854.86,3800.04,3817.66,-34.7,-0.90%,0
12/16/2022,3890.91,3890.91,3827.91,3852.36,-43.39,-1.11%,0
12/15/2022,3958.37,3958.37,3879.45,3895.75,-99.57,-2.49%,0
12/14/2022,4015.54,4053.76,3967.79,3995.32,-24.33,-0.61%,0
12/13/2022,4069.38,4100.96,3993.03,4019.65,29.09,0.73%,0
12/12/2022,3939.29,3990.61,3935.3,3990.56,56.18,1.43%,0
12/9/2022,3954.17,3977.02,3933.04,3934.38,-29.13,-0.73%,0
12/8/2022,3947.79,3974.19,3935.83,3963.51,29.59,0.75%,0
12/7/2022,3933.28,3957.57,3922.68,3933.92,-7.34,-0.19%,0
12/6/2022,3996.63,4001.5,3918.39,3941.26,-57.58,-1.44%,0
12/5/2022,4052.02,4052.02,3984.49,3998.84,-72.86,-1.79%,0
12/2/2022,4040.17,4080.48,4026.63,4071.7,-4.87,-0.12%,0
12/1/2022,4087.14,4100.51,4050.87,4076.57,-3.54,-0.09%,0
11/30/2022,3957.18,4080.11,3938.58,4080.11,122.48,3.09%,0
11/29/2022,3964.19,3976.77,3937.65,3957.63,-6.31,-0.16%,0
11/28/2022,4005.36,4012.11,3955.77,3963.94,-62.18,-1.54%,0
11/25/2022,4023.34,4034.02,4020.76,4026.12,-1.14,-0.03%,0
11/23/2022,4000.3,4033.78,3998.66,4027.26,23.68,0.59%,0
11/22/2022,3965.51,4005.5,3956.95,4003.58,53.64,1.36%,0
11/21/2022,3956.23,3962,3933.34,3949.94,-15.4,-0.39%,0
11/18/2022,3966.39,3979.44,3935.98,3965.34,18.78,0.48%,0
11/17/2022,3919.26,3954.33,3906.54,3946.56,-12.23,-0.31%,0
11/16/2022,3976.82,3983.09,3954.34,3958.79,-32.94,-0.83%,0
11/15/2022,4006.41,4028.84,3953.64,3991.73,34.48,0.87%,0
11/14/2022,3977.97,4008.97,3956.96,3957.25,-35.68,-0.89%,0
11/11/2022,3963.72,4001.48,3944.82,3992.93,36.56,0.92%,0
11/10/2022,3875.64,3958.33,3859.89,3956.37,207.8,5.54%,0
11/9/2022,3810.94,3818.2,3744.22,3748.57,-79.54,-2.08%,0
11/8/2022,3817.02,3859.4,3786.28,3828.11,21.31,0.56%,0
11/7/2022,3780.71,3813.95,3764.7,3806.8,36.25,0.96%,0
11/4/2022,3766.98,3796.34,3708.84,3770.55,50.66,1.36%,0
11/3/2022,3733.25,3750.59,3698.39,3719.89,-39.8,-1.06%,0
11/2/2022,3852.9,3893.28,3758.68,3759.69,-96.41,-2.50%,0
11/1/2022,3901.79,3910.91,3843.8,3856.1,-15.88,-0.41%,0
10/31/2022,3881.85,3893.73,3863.18,3871.98,-29.08,-0.75%,0
10/28/2022,3808.26,3905.42,3808.26,3901.06,93.76,2.46%,0
10/27/2022,3834.69,3859.95,3803.79,3807.3,-23.3,-0.61%,0
10/26/2022,3825.97,3886.15,3824.07,3830.6,-28.51,-0.74%,0
10/25/2022,3799.44,3862.85,3799.44,3859.11,61.77,1.63%,0
10/24/2022,3762.01,3810.74,3741.72,3797.34,44.59,1.19%,0
10/21/2022,3657.1,3757.89,3647.42,3752.75,86.97,2.37%,0
10/20/2022,3689.05,3736,3656.44,3665.78,-29.38,-0.80%,0
10/19/2022,3703.11,3728.58,3666.51,3695.16,-24.82,-0.67%,0
10/18/2022,3746.26,3762.79,3686.53,3719.98,42.03,1.14%,0
10/17/2022,3638.65,3689.73,3638.65,3677.95,94.88,2.65%,0
10/14/2022,3690.41,3712,3580.4,3583.07,-86.84,-2.37%,0
10/13/2022,3520.37,3685.41,3491.58,3669.91,92.88,2.60%,0
10/12/2022,3590.83,3608.34,3573.86,3577.03,-11.81,-0.33%,0
10/11/2022,3595.86,3640.66,3568.45,3588.84,-23.55,-0.65%,0
10/10/2022,3647.51,3652.17,3588.1,3612.39,-27.27,-0.75%,0
10/7/2022,3706.74,3706.74,3620.73,3639.66,-104.86,-2.80%,0
10/6/2022,3771.97,3797.5,3739.22,3744.52,-38.76,-1.02%,0
10/5/2022,3753.25,3806.91,3722.66,3783.28,-7.65,-0.20%,0
10/4/2022,3726.46,3791.92,3726.46,3790.93,112.5,3.06%,0
10/3/2022,3609.78,3698.35,3604.93,3678.43,92.81,2.59%,0
9/30/2022,3633.48,3671.3,3585.11,3585.62,-54.85,-1.51%,0
9/29/2022,3687.01,3687.01,3610.4,3640.47,-78.57,-2.11%,0
9/28/2022,3651.94,3736.74,3641.21,3719.04,71.75,1.97%,0
9/27/2022,3686.44,3717.53,3623.29,3647.29,-7.75,-0.21%,0
9/26/2022,3682.72,3715.67,3644.76,3655.04,-38.19,-1.03%,0
9/23/2022,3727.14,3727.14,3647.47,3693.23,-64.76,-1.72%,0
9/22/2022,3782.36,3789.77,3749.45,3757.99,-31.94,-0.84%,0
9/21/2022,3871.4,3907.07,3789.49,3789.93,-66,-1.71%,0
9/20/2022,3875.23,3876.01,3827.54,3855.93,-43.96,-1.13%,0
9/19/2022,3849.91,3900.45,3838.88,3899.89,26.56,0.69%,0
9/16/2022,3880.95,3880.95,3837.08,3873.33,-28.02,-0.72%,0
9/15/2022,3932.41,3958.81,3888.28,3901.35,-44.66,-1.13%,0
9/14/2022,3940.73,3961.44,3912.18,3946.01,13.32,0.34%,0
9/13/2022,4037.12,4037.12,3921.28,3932.69,-177.72,-4.32%,0
9/12/2022,4083.67,4119.28,4083.67,4110.41,43.05,1.06%,0
9/9/2022,4022.94,4076.81,4022.94,4067.36,61.18,1.53%,0
9/8/2022,3959.94,4010.5,3944.81,4006.18,26.31,0.66%,0
9/7/2022,3909.43,3987.89,3906.13,3979.87,71.68,1.83%,0
9/6/2022,3930.89,3942.55,3886.75,3908.19,-16.07,-0.41%,0
9/2/2022,3994.66,4018.43,3906.21,3924.26,-42.59,-1.07%,0
9/1/2022,3936.73,3969.13,3903.71,3966.85,11.85,0.30%,0
8/31/2022,4000.67,4015.09,3954.53,3955,-31.16,-0.78%,0
